Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
8100	-54.88905	-120.0337	65.14464	0.0317458	0.0097371	0.0438663	0.00227159	0.00363148	0.0166109	0.0373219	0.0223702	0.041752	0.00413355	0.00112288	0.0170213	0.00313782	0.00607878	0.014654	0.0105464	0.0055859	0.0323328	0.00100429	0.0425878	0.00468895	0.013152	0.0113026	0.0199087	0.00930463	0.00181783	0.000749317	0.00316098	0.028502	0.0402749	0.0341379	0.00760986	0.00766702	0.0164651	0.0535033	0.0101358	0.00145947	0.0394953	0.00931329	0.0322159	0.00154634	0.0230301	0.0424389	0.00905842	0.0217634	0.000804827	0.019654	0.8609212	1.139079	0.923403	0.961881	0.987948	1.0122	1.03963	1.08295	0.05762107	1.323093	0.0391598	0.0120111	0.0541109	0.0028021	0.00447958	0.0204903	0.0460382	0.0275946	0.0515028	0.00509891	0.00138512	0.0209965	0.00387064	0.00749843	0.0180763	0.0130094	0.00689044	0.0398839	0.00123883	0.0525338	0.00578402	0.0162236	0.0139422	0.0245583	0.0114776	0.00224237	0.000924314	0.0038992	0.0351584	0.0496808	0.0421105	0.00938709	0.00945759	0.0203104	0.0659986	0.0125029	0.00180032	0.0487192	0.0114883	0.0397397	0.00190748	0.0284086	0.0523501	0.0111739	0.0268461	0.000992788	0.024244	0.740716	0.259284	0.7407155	0.8106737
8136	-61.801	-128.4843	66.68326	0.00784051	0.016122	0.00756964	0.00289259	0.00232853	0.00474031	0.0192882	0.0173252	0.0137219	0.00407913	0.0245455	0.00489351	0.0121873	0.00774899	0.000908068	0.00611582	0.0174639	0.00178257	0.000609897	0.00812279	0.0175779	0.0104055	0.000849021	0.000425197	0.000437629	0.0166328	0.00616335	0.00291749	0.0192048	0.0151283	0.00635728	0.00392241	0.0209978	0.00686917	0.0184058	0.0193927	0.025348	0.0218739	0.00503902	0.00888656	0.000816319	0.0144726	0.0104408	0.00327091	0.00342826	0.00486853	0.00812008	1.726376	0.2736243	0.607864	0.784444	0.927054	1.07869	1.27479	1.6451	0.3599465	0.1584964	0.0173256	0.0356256	0.0167271	0.00639193	0.00514549	0.0104749	0.0426222	0.0382845	0.030322	0.00901389	0.0542397	0.0108135	0.0269311	0.0171234	0.00200661	0.0135145	0.0385909	0.00393905	0.00134772	0.0179494	0.038843	0.0229935	0.00187613	0.000939583	0.000967055	0.0367544	0.0136195	0.00644695	0.0424378	0.0334299	0.014048	0.00866756	0.0464	0.0151792	0.0406724	0.0428531	0.056013	0.0483361	0.011135	0.0196371	0.00180387	0.0319809	0.0230716	0.00722792	0.00757561	0.0107583	0.0179434	0.415736	0.584264	0.4157358	0.4525385
8172	-58.6976	-123.4392	64.74163	0.00986991	0.0299851	0.0321961	0.000625711	0.00535953	0.0189562	0.0357874	0.00219159	0.0130999	0.00432912	0.025049	0.00553594	0.00977493	0.00277579	0.00148669	0.00833918	0.017003	0.00716583	0.00329958	0.020548	0.0287679	0.00671477	0.00225461	0.0021485	0.00754223	0.0192657	0.00629619	0.00400015	0.0223871	0.0327917	0.00786374	0.00759201	0.0232944	0.00837348	0.0188511	0.00651154	0.0119706	0.0100627	0.00215652	0.00792202	0.00135849	0.0195256	0.0222921	0.0131813	0.0140353	0.00172267	0.0137607	0.9108006	1.089199	0.38238	0.625722	0.863923	1.15751	1.59815	2.6152	0.6951156	1.19587	0.0171346	0.0520555	0.055894	0.00108626	0.0093044	0.0329088	0.0621286	0.00380469	0.022742	0.00751555	0.0434862	0.00961064	0.0169697	0.00481891	0.00258097	0.0144772	0.0295181	0.0124402	0.00572822	0.0356723	0.0499424	0.0116572	0.0039141	0.0037299	0.0130937	0.0334461	0.0109305	0.00694445	0.0388651	0.056928	0.0136518	0.0131801	0.0404401	0.0145368	0.0327263	0.0113043	0.0207815	0.0174693	0.00374383	0.013753	0.0023584	0.0338973	0.0387002	0.0228833	0.0243659	0.00299063	0.0238891	0.776868	0.223132	0.7768676	0.5760214
8208	-59.69426	-124.7804	65.0861	0.0177104	0.0259644	0.0173096	0.00396014	0.0155257	0.0355589	0.042328	0.0160482	0.00296819	0.0184603	0.0108964	0.0102317	0.0155774	0.0101106	0.00241594	0.00301105	0.0332613	0.01137	0.00475822	0.00110245	0.00130343	0.0129272	0.0267006	0.00622871	0.000515192	0.0103881	0.0014713	0.0119548	0.00878268	0.0294031	0.00724351	0.00277778	0.00603967	0.00491982	0.0697423	0.00310912	0.0178827	0.00928364	0.000403253	0.00166564	0.0127821	0.0102239	0.0342008	0.00197537	0.000267764	0.0022085	0.0205732	1.275944	0.7240562	0.234709	0.493181	0.802091	1.24674	2.02765	4.26059	1.048021	0.5674672	0.0288658	0.0423188	0.0282126	0.00645453	0.025305	0.0579566	0.0689894	0.0261566	0.00483778	0.030088	0.0177598	0.0166764	0.0253892	0.0164791	0.00393769	0.00490763	0.0542118	0.0185317	0.00775531	0.00179686	0.00212443	0.0210698	0.0435187	0.010152	0.0008397	0.0169313	0.00239804	0.0194849	0.0143147	0.0479234	0.011806	0.00452743	0.00984392	0.0080187	0.113671	0.00506749	0.0291466	0.0151312	0.000657252	0.00271479	0.0208333	0.0166637	0.0557431	0.00321962	0.000436422	0.00359959	0.0335318	0.798794	0.201206	0.7987941	0.6135432
8244	-64.5839	-130.5975	66.0136	0.0225968	0.00619999	0.00437124	0.00183874	0.0163074	0.0100707	0.0157709	0.0040696	0.00039503	0.00102639	0.00817431	0.00644905	0.00361607	0.0404879	0.00976302	0.00444394	0.0185251	0.00502879	0.0280886	0.000798794	0.00327741	0.0142933	0.0243189	0.0104726	0.0024403	0.000544845	0.00751695	0.000694438	0.00129145	0.0408878	0.0355533	0.00872522	0.00269328	0.018368	0.0556781	0.0103701	0.0157043	0.00486413	0.00163943	0.0126961	0.0184912	0.00914887	0.0225125	0.0222776	1.17971e-05	0.0118167	0.0140513	1.351666	0.6483339	0.685911	0.832046	0.944251	1.05904	1.20186	1.45792	0.2726027	0.4796554	0.0390704	0.0107199	0.00755796	0.00317922	0.0281958	0.0174125	0.0272681	0.00703642	0.000683015	0.00177464	0.0141335	0.0111505	0.00625225	0.0700043	0.0168805	0.00768366	0.0320303	0.00869488	0.0485658	0.00138113	0.0056667	0.0247134	0.0420479	0.0181074	0.00421933	0.000942047	0.012997	0.0012007	0.00223295	0.0706957	0.0614724	0.0150861	0.00465673	0.0317586	0.0962685	0.0179302	0.027153	0.00841018	0.00283461	0.0219518	0.0319716	0.0158186	0.0389246	0.0385185	2.03974e-05	0.0204313	0.024295	0.356915	0.643085	0.3569147	0.5783623
8280	-59.93946	-124.5076	64.56817	0.0217267	0.0213157	0.0173188	0.00958759	0.0129715	0.0438961	0.0231627	0.00154093	0.00331399	0.0172852	0.0212825	0.00850878	0.00963584	0.0147437	0.00310502	0.0250427	0.000257977	0.0405225	0.00551021	0.00646492	0.00712353	0.0308199	0.00597025	0.00537689	0.0253278	0.0660657	0.00315074	0.00381156	0.0395507	0.00413477	0.0433553	0.000429459	0.0644506	0.0214178	0.0127509	0.00256683	0.00553985	0.0170062	0.00211555	0.0124985	0.00159919	0.00491181	0.0428967	0.0380345	0.0160943	0.0064636	0.0463696	0.6823988	1.317601	0.767766	0.879075	0.960588	1.04103	1.13756	1.30248	0.1910853	1.930838	0.025957	0.025466	0.0206908	0.0114543	0.0154971	0.0524429	0.0276726	0.00184096	0.00395924	0.0206508	0.0254263	0.0101655	0.011512	0.0176144	0.00370959	0.0299186	0.000308207	0.0484125	0.00658308	0.00772368	0.00851053	0.0368207	0.00713269	0.0064238	0.0302593	0.0789291	0.0037642	0.0045537	0.0472514	0.00493984	0.0517968	0.000513077	0.0769995	0.025588	0.0152336	0.00306661	0.00661849	0.0203175	0.00252746	0.0149321	0.00191056	0.00586817	0.051249	0.0454401	0.019228	0.0077221	0.055398	0.861362	0.138638	0.8613624	0.837026
8316	-55.78534	-120.7076	64.92231	0.0148907	0.028567	0.00465583	0.00137539	0.0046383	0.00751869	0.012804	0.0210928	0.00481619	0.0198442	0.0146566	0.0110547	0.00552474	0.0161484	0.00403847	0.000451333	0.0182117	0.0368941	0.00926376	0.00477422	0.0218496	0.00760322	0.0137077	0.000796817	0.00109786	0.0239428	0.0175282	0.0103363	0.0294882	0.0127328	0.03701	0.0129609	0.0798257	0.00507442	0.0215857	0.0162164	0.00951276	0.00941484	0.00878503	0.0323063	0.00201766	0.00585514	0.0406399	0.00378918	0.00487306	0.00114391	0.00389851	1.266818	0.7331816	0.199017	0.455059	0.78221	1.27843	2.19752	5.02468	1.167295	0.5787582	0.0220533	0.042308	0.00689534	0.00203697	0.00686938	0.0111353	0.0189628	0.0312387	0.00713284	0.0293895	0.0217065	0.0163721	0.00818221	0.023916	0.00598103	0.00066843	0.0269717	0.0546406	0.0137197	0.00707068	0.0323595	0.0112605	0.0203012	0.00118009	0.00162594	0.0354596	0.0259595	0.0153082	0.0436723	0.0188574	0.0548123	0.0191952	0.118223	0.00751527	0.0319688	0.0240167	0.0140885	0.0139435	0.0130107	0.047846	0.00298818	0.00867153	0.0601882	0.00561182	0.00721707	0.00169414	0.00577375	0.617228	0.382772	0.617228	0.6752139
8352	-58.90655	-123.9156	65.00909	0.00227273	0.00289851	0.0102767	0.00187984	0.0035634	0.00367459	0.0153738	0.00477918	0.0108006	0.0172825	0.00949704	0.00544173	0.0012962	0.00562354	0.00139662	3.56733e-05	0.00427701	0.00124425	0.000157149	0.00322441	0.00405228	0.00206292	0.000584707	0.00660739	0.000371803	0.0321451	0.0266185	0.02086	0.0106662	0.00273515	0.0176134	0.000455558	0.0355543	0.0171373	0.0195512	0.0105628	0.00962813	0.0234739	0.00790017	0.00789024	0.000992142	0.00291525	0.00453211	0.00234232	0.00175505	0.0103817	0.00617872	1.10073	0.8992705	0.335389	0.586961	0.846857	1.18084	1.70369	2.98161	0.7899262	0.8169768	0.0058191	0.00742135	0.0263124	0.00481315	0.00912373	0.00940844	0.039363	0.0122366	0.0276538	0.0442502	0.0243162	0.013933	0.00331878	0.0143985	0.00357592	9.1338e-05	0.0109509	0.00318579	0.000402365	0.00825579	0.0103755	0.0052819	0.00149709	0.0169176	0.000951965	0.0823043	0.068154	0.05341	0.0273098	0.0070031	0.0450974	0.00116641	0.0910333	0.0438783	0.0500589	0.0270449	0.0246519	0.0601026	0.0202276	0.0202022	0.00254028	0.0074642	0.011604	0.00599728	0.00449364	0.0265813	0.01582	0.743713	0.256287	0.7437129	0.3905635
8388	-65.62317	-129.2286	63.60547	0.0946882	0.0546358	0.011547	0.0129908	0.00568366	0.0482384	0.0601203	0.0116585	0.0153484	0.00749039	0.0125625	0.0547834	0.0071498	0.00398955	0.00396811	0.00159129	0.00308691	0.0155826	0.00756931	0.0266687	0.0123963	0.0160966	0.0234062	0.0204983	0.076267	0.0167839	0.0475761	0.0620775	0.0851094	0.00489568	0.0652089	0.0884512	0.0158429	0.00287324	0.0801352	0.0504439	0.00901166	0.0220815	0.0103846	0.0319746	0.00644727	0.00626688	0.0589231	0.0379433	0.00763099	0.0289897	0.0120602	0.6281935	1.371806	0.537356	0.738666	0.909826	1.09911	1.35379	1.86096	0.4490943	2.183732	0.0696683	0.0401991	0.00849588	0.00955815	0.00418183	0.0354921	0.0442344	0.00857792	0.0112928	0.00551117	0.00924302	0.0403077	0.00526058	0.00293537	0.0029196	0.00117081	0.00227124	0.0114652	0.00556923	0.0196219	0.00912075	0.0118433	0.0172215	0.0150819	0.0561146	0.012349	0.0350048	0.0456745	0.0626205	0.00360207	0.0479785	0.0650793	0.0116567	0.00211403	0.0589607	0.0371149	0.00663047	0.0162468	0.00764059	0.0235258	0.00474367	0.00461095	0.0433535	0.0279174	0.00561462	0.0213296	0.00887348	0.678302	0.321698	0.678302	1.35913
8424	-57.58608	-122.0575	64.4714	0.0350993	0.0344001	0.00895069	0.00722151	0.00546169	0.0498515	0.023977	0.0347356	0.0117654	0.0106631	6.6305e-05	0.0127965	0.00447223	0.0238501	0.00753754	0.00448584	0.0744989	0.00481489	0.00972998	0.00139474	0.0064765	0.00653496	0.0340738	0.0105641	0.0236706	0.0413409	0.016947	0.0666142	0.00208553	0.0176082	0.053607	0.0703308	0.0715508	0.0117919	0.0538106	0.00711156	0.0196804	0.00076973	0.0987985	0.00923752	0.00669912	0.00803579	0.0216323	0.00691506	0.00996983	0.0374593	0.00971443	0.8538809	1.146119	0.533602	0.736145	0.908856	1.10028	1.35843	1.87406	0.4541632	1.342247	0.0322366	0.0315944	0.00822067	0.00663252	0.00501623	0.0457856	0.0220214	0.0319025	0.0108058	0.00979344	6.08971e-05	0.0117528	0.00410747	0.0219048	0.00692277	0.00411997	0.0684227	0.00442218	0.0089364	0.00128098	0.00594827	0.00600196	0.0312947	0.0097025	0.0217401	0.0379691	0.0155648	0.0611811	0.00191543	0.016172	0.0492348	0.0645946	0.0657151	0.0108301	0.0494218	0.00653153	0.0180753	0.00070695	0.0907405	0.0084841	0.00615273	0.00738038	0.0198679	0.00635107	0.00915669	0.0344041	0.00892212	0.778067	0.221933	0.7780667	1.088803
8460	-53.52954	-117.923	64.39343	0.0483499	0.00398704	0.0217111	0.0184692	0.00241648	0.0111174	0.0464888	0.0109502	0.00935333	0.0134639	0.000717807	0.012893	0.00873136	0.0016231	0.000346047	0.00196169	0.00182194	0.0030095	0.00709859	0.00261395	0.000796657	0.000917979	0.0159577	0.00116316	0.00344718	0.0243544	0.0100684	0.0125392	0.000484895	0.00635476	0.0162172	0.0242081	0.0374912	0.000913654	0.00529493	0.000245078	0.00688864	0.0258858	0.0238728	0.00646529	0.0422924	0.00286013	0.0328651	0.00292672	1.18597e-05	0.00995116	0.022752	0.548334	1.451666	0.827404	0.911739	0.971584	1.02925	1.0968	1.2086	0.1369939	2.647412	0.0856736	0.00706482	0.038471	0.0327265	0.00428188	0.0196995	0.0823756	0.0194032	0.0165736	0.0238572	0.00127192	0.0228458	0.0154715	0.00287604	0.000613177	0.003476	0.00322838	0.00533268	0.0125783	0.00463178	0.00141163	0.00162661	0.0282762	0.00206105	0.00610821	0.0431547	0.0178407	0.0222188	0.000859209	0.0112603	0.028736	0.0428955	0.0664325	0.00161895	0.00938233	0.000434265	0.0122063	0.0458684	0.0423013	0.0114562	0.0749398	0.00506801	0.0582352	0.005186	2.10147e-05	0.0176329	0.0403154	0.836018	0.163982	0.8360178	0.5643508
8496	-53.10391	-118.5479	65.44397	0.0459113	0.00430206	0.0155914	0.00642632	0.00422692	0.0332171	0.0167622	0.00820567	0.0133024	0.0124456	5.86399e-05	0.0341681	0.00580196	0.0253745	0.0363631	0.00898762	0.000289827	0.00593362	0.01253	0.0062261	0.00182232	0.00862693	0.0781939	0.00191883	0.0102043	0.0159525	0.00206554	0.0105091	0.0183201	0.0174243	0.0134384	0.0188268	0.00845743	0.00204199	0.0608246	0.00426653	0.0200481	0.00494877	0.0215591	0.0261808	0.0308261	0.00215318	0.021352	0.00589944	7.29963e-05	0.0328471	0.0123584	1.35051	0.6494901	0.350291	0.599538	0.852478	1.17305	1.66795	2.85477	0.7584925	0.4809221	0.0614392	0.00575708	0.0208646	0.0085998	0.00565653	0.0444517	0.0224314	0.010981	0.0178015	0.0166548	7.84728e-05	0.0457242	0.00776428	0.0339565	0.0486617	0.0120274	0.00038785	0.00794046	0.0167678	0.00833187	0.00243866	0.0115447	0.10464	0.00256781	0.0136556	0.0213479	0.00276414	0.0140635	0.0245163	0.0233174	0.0179834	0.0251944	0.0113179	0.00273262	0.0813964	0.00570954	0.0268287	0.00662253	0.0288508	0.0350356	0.041252	0.00288142	0.0285736	0.00789472	9.76847e-05	0.0439564	0.0165382	0.780341	0.219659	0.7803414	0.7472639
8532	-52.48875	-116.0701	63.5814	0.0254971	0.00187484	0.000642773	0.00747195	0.0032943	0.0410596	0.0171082	0.00121435	0.00269741	0.00264611	0.00174467	0.0159529	0.0088396	0.0305482	0.000929515	0.0116648	0.0043296	0.00470961	0.00161666	0.00312429	0.0187269	0.0222785	0.00597924	0.00552191	0.00145175	0.0348949	0.0149894	0.0223248	0.00275667	0.0140646	0.0138607	0.033048	0.0301978	0.00034839	0.0259121	0.00136012	0.00412393	0.0100777	0.0055698	0.00645383	0.00171221	0.0014691	0.0251887	0.009811	0.00135816	0.000901793	0.00460362	0.4760028	1.523997	0.371637	0.617086	0.860185	1.16254	1.62052	2.6908	0.7157204	3.201656	0.0503942	0.00370557	0.00127042	0.0147681	0.00651109	0.0811532	0.0338138	0.00240013	0.00533135	0.00522996	0.00344829	0.0315305	0.0174712	0.0603776	0.00183716	0.0230551	0.00855733	0.00930841	0.00319529	0.00617507	0.0370132	0.0440328	0.0118178	0.0109139	0.00286935	0.0689688	0.0296262	0.0441244	0.00544848	0.0277984	0.0273953	0.0653185	0.0596851	0.000688583	0.0512145	0.00268824	0.00815083	0.0199183	0.0110086	0.0127558	0.00338413	0.00290363	0.0497847	0.0193912	0.00268437	0.00178237	0.00909892	0.945618	0.0543825	0.9456175	0.5059521
8568	-52.80851	-117.1302	64.32171	0.0138289	0.0021981	0.000858697	0.00109887	0.00198007	0.00861111	0.0300865	0.00201976	0.0133192	0.00281325	0.00635161	0.00476615	0.00294942	0.0031479	0.00427242	0.00667906	0.00933129	0.00576453	0.000828675	0.00197481	0.00289536	0.00508848	0.00379005	0.00126681	0.00286965	0.0211735	0.00403733	0.0120473	0.0135348	0.0401505	0.000677034	0.0105742	0.0172927	0.00178475	0.00190257	0.00653186	0.000748659	0.00119867	0.00376502	0.005495	0.00110199	0.00442066	0.0286844	0.0270666	0.0114887	0.0158598	0.00770599	0.8130664	1.186934	0.298076	0.554151	0.831796	1.20222	1.80456	3.35485	0.8752073	1.459824	0.0367759	0.00584549	0.00228357	0.00292226	0.00526568	0.0228999	0.0800103	0.00537124	0.0354204	0.00748139	0.0168911	0.0126748	0.00784353	0.00837135	0.0113618	0.0177619	0.0248151	0.0153298	0.00220373	0.0052517	0.00769974	0.013532	0.010079	0.00336889	0.00763138	0.0563076	0.0107366	0.0320379	0.0359936	0.106774	0.00180046	0.0281205	0.0459871	0.00474626	0.00505959	0.0173704	0.00199094	0.00318766	0.0100125	0.0146131	0.00293056	0.0117561	0.0762815	0.0719795	0.0305525	0.0421767	0.0204929	0.798179	0.201821	0.7981787	0.3760328
8604	-60.36525	-125.7288	65.36353	0.0178446	0.00384924	0.00197907	0.00769225	0.0198954	0.0207852	0.0174999	0.0179235	0.0155417	0.00530285	0.0251586	0.0124264	0.0209218	0.000860352	0.00570472	0.00756492	0.0147871	0.0184375	0.0188861	0.0173939	0.0456817	0.0109058	0.016526	0.0356765	0.0126357	0.0168108	0.00602169	0.0207037	0.0181524	0.015687	0.000732897	0.0202632	0.00606391	0.00181249	0.0169615	0.00893997	0.0187289	0.00589648	0.0208093	0.0387175	0.00332556	0.00647496	0.0187682	0.0164545	0.00678833	0.0113824	0.00278612	1.132237	0.8677628	0.518938	0.726208	0.90501	1.10496	1.37702	1.92701	0.4743126	0.7664143	0.0264693	0.00570966	0.0029356	0.0114101	0.0295113	0.0308311	0.025958	0.0265863	0.0230533	0.00786583	0.0373183	0.0184324	0.0310338	0.00127618	0.00846193	0.0112212	0.0219341	0.0273488	0.0280142	0.0258007	0.0677606	0.0161768	0.0245134	0.0529197	0.0187427	0.0249358	0.0089321	0.0307103	0.0269259	0.0232688	0.00108712	0.0300568	0.00899473	0.00268851	0.0251593	0.0132608	0.027781	0.00874638	0.0308669	0.0574305	0.00493288	0.00960444	0.0278393	0.0244073	0.0100693	0.0168837	0.00413272	0.834006	0.165994	0.8340065	0.6741627
8640	-62.59577	-127.9507	65.35493	0.0382982	0.00915615	0.00668046	0.0201648	0.0109704	0.0141488	0.010195	0.0453925	0.0268031	0.00681845	0.00441223	0.0342095	0.021517	0.00127536	0.011888	0.0184872	0.0225395	0.00106442	0.00433515	0.0122696	0.00864281	0.00306057	0.0100165	0.00648897	0.000815698	0.00787513	0.0265826	0.000959201	0.014532	0.00300789	0.026791	0.0156399	0.0250838	0.00426031	0.00831535	0.0219637	0.00192616	0.0205945	0.0062223	0.00610521	0.00727271	0.00285245	0.0112869	0.00914816	0.0059357	0.0280876	0.0167551	1.331326	0.6686736	0.29638	0.552611	0.831074	1.20326	1.80959	3.37404	0.8793324	0.5022612	0.0616869	0.0147478	0.0107602	0.0324794	0.01767	0.0227894	0.0164211	0.0731137	0.0431718	0.0109825	0.00710678	0.0551012	0.0346574	0.00205423	0.0191481	0.0297774	0.0363044	0.00171446	0.00698263	0.0197626	0.013921	0.00492966	0.0161336	0.0104518	0.00131384	0.0126845	0.0428166	0.00154499	0.0234067	0.00484481	0.0431522	0.0251912	0.0404025	0.00686208	0.0133935	0.0353769	0.00310247	0.0331715	0.0100223	0.00983366	0.0117142	0.00459444	0.0181798	0.0147349	0.00956064	0.0452407	0.0269875	0.759592	0.240408	0.759592	0.6208482
8676	-61.83	-127.7697	65.93974	0.0148797	0.0270208	0.0160569	0.00821534	0.0027818	0.020893	0.013123	0.0105318	0.0119739	0.0126848	0.00576889	0.00575335	0.00147171	8.50683e-05	0.0259005	0.00440246	0.00254933	0.00495235	0.0177558	0.0112113	0.00893345	0.0106468	0.00531982	0.00394935	0.00526865	0.0222955	0.00825891	0.00402959	0.0272101	0.0115614	0.0137254	0.0307746	0.0181906	0.00450816	0.0106135	0.00605984	0.0126871	0.00318186	0.00476102	0.0256025	0.0152645	0.0104216	0.00265041	0.0424836	0.000639508	0.0253581	0.0376371	1.326919	0.6730812	0.663108	0.818439	0.939406	1.0645	1.22184	1.50805	0.2970491	0.5072512	0.0252179	0.0457945	0.027213	0.0139232	0.00471455	0.0354092	0.0222407	0.0178491	0.0202932	0.021498	0.00977705	0.00975071	0.00249424	0.000144173	0.0438958	0.00746123	0.00432058	0.00839319	0.0300923	0.0190008	0.0151403	0.018044	0.00901596	0.00669331	0.00892924	0.0377861	0.0139971	0.0068293	0.0461153	0.0195941	0.0232616	0.0521565	0.0308291	0.00764037	0.0179876	0.0102701	0.0215019	0.00539257	0.00806891	0.0433908	0.02587	0.0176624	0.00449189	0.0720007	0.00108383	0.0429766	0.0637869	0.389492	0.610508	0.3894922	0.5900446
8712	-67.5293	-131.7638	64.23449	0.0341314	0.0311844	0.0205994	0.00103299	0.0192382	0.0219567	0.0193301	0.0101086	0.00269471	0.00470837	0.00281743	0.00297016	0.000810973	2.07031e-05	0.0256419	0.0107252	0.0459014	0.0114974	0.00465938	0.0057569	0.00977827	0.00543074	0.00660976	0.000374967	0.00707609	0.0242539	0.0040013	0.00286491	0.00595621	0.00735501	0.0174271	0.0166991	0.00102529	0.0151712	0.012634	0.00250057	0.0130952	0.000793465	0.000267943	0.00583575	0.0163184	0.0154989	0.00808062	0.00548646	0.0216618	0.0180786	0.0128278	0.7547962	1.245204	0.303729	0.559252	0.834177	1.19879	1.7881	3.29241	0.861623	1.649722	0.0640496	0.0585194	0.038656	0.00193847	0.0361016	0.041203	0.036274	0.0189694	0.00505679	0.00883555	0.00528708	0.00557368	0.00152184	3.88507e-05	0.0481186	0.0201265	0.0861368	0.0215756	0.00874361	0.0108032	0.0183495	0.0101911	0.0124036	0.000703648	0.0132787	0.0455139	0.00750868	0.00537617	0.0111772	0.0138021	0.0327031	0.0313369	0.00192401	0.0284697	0.0237085	0.00469246	0.0245739	0.00148898	0.000502811	0.0109511	0.0306225	0.0290847	0.0151638	0.0102957	0.0406497	0.0339256	0.0240722	0.63166	0.36834	0.6316601	0.5328898
8748	-58.98022	-124.3575	65.37725	0.0145681	0.0359741	0.00356751	0.0144306	0.0480663	0.0445215	0.0240133	0.00868944	0.0100859	0.0197835	0.0570191	0.00654364	0.00184832	0.000237551	0.0124318	0.0284937	0.0287745	0.00359165	0.0124113	0.026325	0.0276042	0.00252686	0.00701394	0.0133889	0.0347191	0.0853743	0.0306988	0.0105324	0.0323013	0.0175439	0.0123548	0.00773243	0.0232813	0.0545502	0.0344691	0.092707	0.0261291	0.00220776	0.0158441	0.00987256	0.0261737	0.00834848	0.00437049	0.00399604	0.00536562	0.0436611	0.0119254	1.116223	0.8837771	0.840537	0.918769	0.973915	1.02678	1.08841	1.18972	0.1256073	0.7917569	0.0139265	0.0343898	0.00341039	0.0137951	0.0459494	0.0425608	0.0229558	0.00830675	0.00964171	0.0189122	0.0545079	0.00625546	0.00176692	0.000227089	0.0118843	0.0272388	0.0275073	0.00343347	0.0118647	0.0251657	0.0263885	0.00241557	0.00670504	0.0127993	0.0331901	0.0816143	0.0293468	0.0100686	0.0308787	0.0167712	0.0118107	0.00739188	0.0222559	0.0521478	0.0329511	0.0886241	0.0249784	0.00211052	0.0151463	0.00943776	0.025021	0.0079808	0.00417801	0.00382005	0.00512931	0.0417382	0.0114002	0.615901	0.384099	0.6159014	1.04607
